id,rumour,text,reply_to 
529670625229422593,prince-toronto,@jordanletkemann @EntCity @davidleyes wtf?!?!?!?!,@EntCity @davidleyes
500304493146157056,ferguson,"@DorothyKidd1 @Maggyw519 @orangeseahorse @Alasscan_  - #Ferguson cop administered ""Street Justice."" Execution for alleged robbery, No go!",@DanteB4u @Maggyw519 @orangeseahorse @Alasscan_  The problem is that some police and others believe in a concept of a Free Kill.
552819464711184384,charliehebdo,@USATODAY @AP :( #justice,"UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/Jfqmha1GdV (AP) http://t.co/vDCIFHIa9U"
552817607452016640,charliehebdo,@hassanbasmer @DaliaChai lol moron I'm a rabbinical student. Don't tell me to find non existent things in the Torah,@DaliaChai @Chusid2015 @cnnbrk pedophiles is accepted in Judaism.  Read torah.  Who gave these fools right to make fun of Islam
553587586241794050,charliehebdo,BREAKING: Charlie Hebdo gunmen's hostage freed and safe after police assault via @AFP,#BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault
499596052623028224,ferguson,@clydetheslyde @Madaza41 Boots on the ground? Who cares! We need more coverage of Brittney Spears' blobs!,"Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats."
524973904969093120,ottawashooting,@mythos_man @CBCAlerts @CBCNews @JustinTrudeau your #Harper govt has changed Canada to a military nation...,@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau these extremist infidels are the problem not our Govt
499435314373734400,ferguson,@clydetheslyde you have the right to remain silent but isn't that how we ended up here? #Ferguson http://t.co/SErbzckzdX,"Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats."
544447280389312512,sydneysiege,"@harryjohal1982 Yes, and it would seem the terrorists are positively counting on that.   @NickWaite7 @cnni",@NickWaite7 @cnni we don't shoot in Australia
553587882741747713,charliehebdo,@Callum_SR @AFP Callum I'm so happy I was so scared!! Thanks for the support,"“@AFP: #BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault”

Yes French police👊"
524924867825913856,ottawashooting,@CBCAlerts Canada needs to get real and recognize that this war is REAL; it's no joke.  Arrest these monsters BEFORE they murder more of us!,Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.
524993079603130368,ottawashooting,@CBSNews Check @CBCNews for updates from police that are current.,@CBSNews Your info is out of date. Rideau shooting didn't happen. Police press conference says nothing about number of shooters.
552812376375164928,charliehebdo,"I just feel sick RT""@WSJ: At least 12 dead in Paris shooting. Updated story: http://t.co/yOPzarv2jI #CharlieHebdo http://t.co/b4V4YQGZqm”",At least 12 dead in the Paris shooting. Updated story and background info: http://t.co/QlPpQ2ss8j #CharlieHebdo http://t.co/DwMlafsD6K
498453873124970496,ferguson,"@MichaelSkolnik @AC_BOwen #Cleveland #MalissaWilliamsAndTimothyRussell
Got No #Justice 12 Of The #13RacistCops #NotCHARGED #BlackLifeMatters",Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/XG00R6w0k6
553576199268876288,charliehebdo,@WSJ Well that guys a nut.,Breaking: Gunman at Paris store threatens to kill hostages if #CharlieHebdo suspects are harmed. http://t.co/YPIlwckuuw
544337321349230592,sydneysiege,@WilliamsJon @Sassafras_Knob maintain high level of vigilance? Against who? Obama said islamic terrorists don't exist in America remember?,"US evacuated Consulate in Sydney after #sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance""."
500708519583420417,ferguson,.@PrisonPlanet Is that why you guys posted TONS of photos of looters on the first day this story broke? You're so much like the MSM you hate,"Reminder: Forget the robbery, forget the minor looting. NOTHING justifies militarized police pointing sniper rifles at journalists #Ferguson"
552839226317094912,charliehebdo,"Police Officer down in picture, killed by armed terrorists who shouted, ""the prophet is avenged"" after slaughtering him. @MashableNews",Stills from eyewitness video show two #CharlieHebdo attackers wearing hoods &amp; black clothing shoot a wounded man http://t.co/IX8Wys3p5M
544284075721494528,sydneysiege,"“@PzFeed: BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/rNyV1Yulxw http://t.co/tF52hwM5FG”","BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/HFW40OyVUz"
500311506676756480,ferguson,@rui_xu @jlpauk @flavius217 What case? It's totally cool to shoot unarmed people suspected of a crime!,@jlpauk @flavius217 They are releasing irrelevant info that doesn't affect the case of Michael Brown's shooting
544314805021331456,sydneysiege,Even vultures have to eat. RT @mashable: Uber intros surge pricing in Sydney during hostage siege http://t.co/nX42VhRQzR,Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/XWGe9MpUzU http://t.co/cwhIiozFNr
544296994676965376,sydneysiege,"@JSchoenberger7 @TheAnonMessage The Shahada is not a ""group."" http://t.co/NtmkHzKMTx Basic googling skills help. Misinfo doesn't.","@JSchoenberger7 @TheAnonMessage Interesting, because the Guardian says different. http://t.co/mwe9CcLxoE"
500328537316794368,ferguson,"@zellieimani White serial killers, cannibals &amp; mass shooters all manage to make it to their trials w/out police violence but not #MikeBrown",How many white celebrities have been CAUGHT shoplifting and end up dead in streets? I'll wait. #Ferguson
544273610311876608,sydneysiege,Terrifying “@newscomauHQ: BREAKING:  Hostage situation unfolding in Sydney's Martin Place http://t.co/QSGTXJXEiB http://t.co/u72RB3GPHM”,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3
544348196793630720,sydneysiege,"@Uber_Sydney brilliant, thanks for the reply. I'll share the link",@Mr_Odin Uber trips out of the CBD today are free to help Sydneysiders get home safely. See http://t.co/UIwoom25Bm
500259232764411904,ferguson,@USATODAY BTW the interview the #Ferguson Police Chief conducted yesterday was the worst interview I have ever seen,"Name of #Ferguson cop is expected to be released by 9 ET, police chief says: http://t.co/NhMsTgfzYi (J.B. Forbes, AP) http://t.co/7LU1iT1EKB"
553538279073935360,charliehebdo,"“@AP: MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded: http://t.co/tNs0OdDlcJ” oh my.","MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded: http://t.co/5300zReVuq"
499370418445508608,ferguson,"@clydetheslyde Na, it's too many black people for #FoxNews to care","Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats."
553550697128796161,charliehebdo,@Reuters And 2 or 3 people killed. Unconfirmed.,"BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source"
553502133979713536,charliehebdo,"@BBCBreaking please don't starting saying these guys are marters, they are cold blooded murderers, you are fuelling what they want!","#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU"
553199418032521216,charliehebdo,@andreemurphy @Independent I totally agree with you!,@Independent Showing his face in his final moments is crass insensitivity and totally unnecessary - his family are grieving
553587398169591809,charliehebdo,@KayBurley Good News at last Evil Pigs !!!!,#CharlieHebdo killers shot dead by police
524932346961985536,ottawashooting,“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/gYkprr50hG” #shocking,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet
499531355651579905,ferguson,@MichaelSkolnik compelling photo. It's always miraculous to hear about a headshot victim surviving.,A woman in #Ferguson was shot in head last night and released this selfie. Conflicting reports of how it happened: http://t.co/25WX6EkquG
544301863500541952,sydneysiege,@PzFeed I had a feeling this threat was coming.  Keep all of Australia in my thoughts.,BREAKING UPDATE: Gunman says four devices are located around Sydney. Security response underway. Police calling for calm. 9News
553592233354870785,charliehebdo,@SkyNews I thought there was two hostage takers?,"Hostage-taker in supermarket siege killed, reports say. #ParisAttacks http://t.co/0jxoozr8mN http://t.co/sY4M9Vox3L"
552822679712313344,charliehebdo,"#GerçekİslamBudur “@HuffPostUK: 4 #CharlieHebdo cartoonists killed:
- Charb- Cabu- Tignous- Georges Wolinski http://t.co/T5G5TrcteG”","4 #CharlieHebdo cartoonists killed:

- Charb
- Cabu
- Tignous
- Georges Wolinski

#JeSuisCharlie http://t.co/QbaEYog2S2"
553580075082203136,charliehebdo,@cnni hope France has sharpshooters,"Hostage-taker at Paris store demands release of #KouachiBrothers, police union spokesman says. http://t.co/cTAJWVBmAO http://t.co/rYEGVIPAlU"
524960036179968001,ottawashooting,@Donnajcherold @DaveBeninger New report indicates he is alive but obviously gravely injured. I'm not sure where New York Times got that.,@DaveBeninger @doctorfullerton no report he has died!
544289517436272640,sydneysiege,"@latikambourke And to be even-handed, it puts it into perspective to a Mr Bolt as well.",Full statement from PM Abbott on #Sydneysiege #MartinPlace #Lindt. http://t.co/7ilKZGNBDz
580337657777156097,germanwings-crash,@BBCBreaking On a positive note there is a runway in Barcelonette.,"Debris from #Germanwings crash located in Barcelonette area of the Alps, France's Interior Ministry says http://t.co/teojxJoBMX"
552795069691232258,charliehebdo,@cnni  May God have mercy on our world. Not France this time for these killings,"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"
544325472906403841,sydneysiege,"@mashable Whaaaat? Is @Uber trying to ""shoot the moon"" when it comes to PR?","Uber says it has hiked prices in Sydney to ""encourage more drivers to come online &amp; pick up passengers."" http://t.co/MCJ0rMSXPc #SydneySiege"
552792555944153088,charliehebdo,@cnni Omg...what is the world turning into. ..,"BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/mnAeA7j7fY"
525030741252767744,ottawashooting,@FlemosKing @BBCBreaking Hey ill give you one.   Ill take the other dozen.,@Teknofish @BBCBreaking u dumb fuck before u open ur mouth u should get ur fact ta straight.. isn't it funny that it was white guy?
580351698545319937,germanwings-crash,"@BBCBreaking victims from Catalonia, Spain and Germany please correct your information.","Victims of #Germanwings crash were most likely from Spain, Germany &amp; Turkey, says French President Hollande http://t.co/teojxJoBMX"
500282858737778688,ferguson,@DIANAZOGA @AntonioFrench How were the police so quick to indicate Mike Brown if all of this took place in a matter of minutes?,"Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in #Ferguson"
544310227722838017,sydneysiege,@WilliamsJon makes sense. Did you read the CIA report? Surprised it hS taken this long,"US evacuated Consulate in Sydney after #sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance""."
544286226879381504,sydneysiege,@SkyNews Seriously fed up with this. It has to be stopped. Nowhere is safe nowadays. It's Sydney! Australia doesn't need this s**t now too!,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj
553544356700094464,charliehebdo,@BklynMiddleton is it just a coincidence that kosher market thing or a missibg part of the picture ?,"An 11-month old baby is among the hostages at the Kosher supermarket in Paris. Unbearably sad.
http://t.co/yXXlHehst9"
544297640423587840,sydneysiege,@marcbester @SharriMarkson We learnt a lot from Boston nothing happened.,@sharrimarkson Stupid. Media learnt nothing from Boston.
553203935088214017,charliehebdo,@independent Islam never Support Terrorist &amp; I'M Proud to be an Islam,The last person killed in Charlie Hebdo attacks was Muslim police officer http://t.co/qQXNLUDYPG http://t.co/PJH6tlyrpC
544330807964217345,sydneysiege,@Uber_Sydney swarming because of a concert or event? Fine. Swarming during a hostage crisis? NOT COOL.,Uber Sydney trips from CBD will be free for riders. Higher rates are still in place to encourage drivers to get into the CBD.
544336079877595136,sydneysiege,@el1nor @Uber_Sydney Uber is.,@Uber_Sydney who's paying then?
577260238316830721,putinmissing,@PatOndabak I'm going with neutralized and their entire gov aQuake &amp; pissing selves w fear. Night of long knives gonna take months ;o))),Was Vladimir Putin netralized by an internal coup? Or maybe he's vacationing in Harper's closet:  http://t.co/tlr3cFLEyv #LookingForNarnia
